drug1,drug2,cell,label
Anastrozole,Mitotane,PC-3,1
Anastrozole,Mitotane,RPMI-8226,1
Anastrozole,Mitotane,SK-MEL-2,0
Anastrozole,Mitotane,T-47D,1
Anastrozole,Mitotane,UO-31,1
Anastrozole,Mitoxantrone,HS 578T,0
Anastrozole,Mitoxantrone,HT29,0
Anastrozole,Mitoxantrone,IGROV1,0
Anastrozole,Mitoxantrone,LOX IMVI,0
Anastrozole,Mitoxantrone,MCF7,0
Anastrozole,Mitoxantrone,NCI-H460,0
Anastrozole,Mitoxantrone,PC-3,0
Anastrozole,Mitoxantrone,RPMI-8226,0
Anastrozole,Mitoxantrone,SK-MEL-2,0
Anastrozole,Mitoxantrone,T-47D,0
Anastrozole,Mitoxantrone,UO-31,0
Anastrozole,Raloxifene,HS 578T,0
Anastrozole,Raloxifene,HT29,0
Anastrozole,Raloxifene,IGROV1,0
Anastrozole,Raloxifene,LOX IMVI,0
Anastrozole,Raloxifene,MCF7,1
Anastrozole,Raloxifene,NCI-H460,0
Anastrozole,Raloxifene,PC-3,1
Anastrozole,Raloxifene,RPMI-8226,1
Anastrozole,Raloxifene,SK-MEL-2,1
Anastrozole,Raloxifene,T-47D,1
Anastrozole,Raloxifene,UO-31,1
Anastrozole,Imatinib,HS 578T,0
Anastrozole,Imatinib,HT29,0
Anastrozole,Imatinib,IGROV1,0
Anastrozole,Imatinib,MCF7,0
Anastrozole,Imatinib,NCI-H460,0
Anastrozole,Imatinib,PC-3,0
Anastrozole,Imatinib,RPMI-8226,0
Anastrozole,Imatinib,T-47D,1
Anastrozole,Imatinib,UO-31,0
Anastrozole,Vorinostat,HS 578T,1
Anastrozole,Vorinostat,HT29,0
Anastrozole,Vorinostat,IGROV1,0
Anastrozole,Vorinostat,LOX IMVI,0
Anastrozole,Vorinostat,MCF7,0
Anastrozole,Vorinostat,NCI-H460,0
Anastrozole,Vorinostat,PC-3,0
Anastrozole,Vorinostat,RPMI-8226,0
Anastrozole,Vorinostat,T-47D,0
Anastrozole,Vorinostat,UO-31,0
Anastrozole,Thalidomide,HS 578T,1
Anastrozole,Thalidomide,HT29,1
Anastrozole,Thalidomide,IGROV1,0
Anastrozole,Thalidomide,LOX IMVI,0
Anastrozole,Thalidomide,MCF7,0
Anastrozole,Thalidomide,NCI-H460,0
Anastrozole,Thalidomide,PC-3,0
Anastrozole,Thalidomide,RPMI-8226,1
Anastrozole,Thalidomide,T-47D,0
Anastrozole,Thalidomide,UO-31,0
Anastrozole,Thiotepa,HS 578T,0
Anastrozole,Thiotepa,HT29,1
Anastrozole,Thiotepa,IGROV1,0
Anastrozole,Thiotepa,LOX IMVI,0
Anastrozole,Thiotepa,MCF7,1
Anastrozole,Thiotepa,NCI-H460,0
Anastrozole,Thiotepa,PC-3,0
Anastrozole,Thiotepa,RPMI-8226,0
Anastrozole,Thiotepa,T-47D,0
Anastrozole,Thiotepa,UO-31,0
Anastrozole,Mitomycin C,HS 578T,0
Anastrozole,Mitomycin C,HT29,0
Anastrozole,Mitomycin C,IGROV1,0
Anastrozole,Mitomycin C,LOX IMVI,0
Anastrozole,Mitomycin C,MCF7,0
Anastrozole,Mitomycin C,NCI-H460,0
Anastrozole,Mitomycin C,PC-3,0
Anastrozole,Mitomycin C,RPMI-8226,0
Anastrozole,Mitomycin C,T-47D,0
Anastrozole,Mitomycin C,UO-31,0
Anastrozole,Floxuridine,HS 578T,0
Anastrozole,Floxuridine,HT29,0
Anastrozole,Floxuridine,IGROV1,0
Anastrozole,Floxuridine,LOX IMVI,0
Anastrozole,Floxuridine,MCF7,0
Anastrozole,Floxuridine,NCI-H460,0
Anastrozole,Floxuridine,PC-3,1
Anastrozole,Floxuridine,RPMI-8226,0
Anastrozole,Floxuridine,T-47D,1
Anastrozole,Floxuridine,UO-31,0
Anastrozole,Azacitidine,HS 578T,0
Anastrozole,Azacitidine,HT29,1
Anastrozole,Azacitidine,IGROV1,0
Anastrozole,Azacitidine,LOX IMVI,0
Anastrozole,Azacitidine,MCF7,0
Anastrozole,Azacitidine,NCI-H460,0
Anastrozole,Azacitidine,PC-3,0
Anastrozole,Azacitidine,RPMI-8226,0
Anastrozole,Azacitidine,T-47D,0
Anastrozole,Azacitidine,UO-31,0
Anastrozole,Megestrol,HS 578T,0
Anastrozole,Megestrol,HT29,0
Anastrozole,Megestrol,IGROV1,0
Anastrozole,Megestrol,LOX IMVI,0
Anastrozole,Megestrol,MCF7,0
Anastrozole,Megestrol,NCI-H460,1
Anastrozole,Megestrol,PC-3,1
Anastrozole,Megestrol,RPMI-8226,1
Anastrozole,Megestrol,SK-MEL-2,0
Anastrozole,Megestrol,T-47D,1
Anastrozole,Megestrol,UO-31,0
Anastrozole,Cladribine,HS 578T,0
Anastrozole,Cladribine,HT29,1
Anastrozole,Cladribine,IGROV1,0
Anastrozole,Cladribine,LOX IMVI,0
Anastrozole,Cladribine,MCF7,0
Anastrozole,Cladribine,NCI-H460,0
Anastrozole,Cladribine,PC-3,0
Anastrozole,Cladribine,RPMI-8226,0
Anastrozole,Cladribine,T-47D,1
Anastrozole,Cladribine,UO-31,0
Anastrozole,Paclitaxel,HS 578T,1
Anastrozole,Paclitaxel,HT29,0
Anastrozole,Paclitaxel,IGROV1,0
Anastrozole,Paclitaxel,LOX IMVI,1
Anastrozole,Paclitaxel,MCF7,1
Anastrozole,Paclitaxel,NCI-H460,1
Anastrozole,Paclitaxel,PC-3,0
Anastrozole,Paclitaxel,RPMI-8226,1
Anastrozole,Paclitaxel,T-47D,1
Anastrozole,Paclitaxel,UO-31,0
Anastrozole,Etoposide,HS 578T,0
Anastrozole,Etoposide,HT29,0
Anastrozole,Etoposide,IGROV1,0
Anastrozole,Etoposide,LOX IMVI,0
Anastrozole,Etoposide,MCF7,1
Anastrozole,Etoposide,NCI-H460,0
Anastrozole,Etoposide,PC-3,0
Anastrozole,Etoposide,RPMI-8226,0
Anastrozole,Etoposide,SK-MEL-2,0
Anastrozole,Etoposide,T-47D,0
Anastrozole,Etoposide,UO-31,0
Anastrozole,Imiquimod,HS 578T,0
Anastrozole,Imiquimod,HT29,0
Anastrozole,Imiquimod,IGROV1,0
Anastrozole,Imiquimod,MCF7,0
Anastrozole,Imiquimod,NCI-H460,0
Anastrozole,Imiquimod,PC-3,0
Anastrozole,Imiquimod,RPMI-8226,1
Anastrozole,Imiquimod,T-47D,0
Anastrozole,Imiquimod,UO-31,0
Anastrozole,Exemestane,HS 578T,0
Anastrozole,Exemestane,HT29,1
Anastrozole,Exemestane,IGROV1,0
Anastrozole,Exemestane,LOX IMVI,0
Anastrozole,Exemestane,MCF7,0
Anastrozole,Exemestane,NCI-H460,1
Anastrozole,Exemestane,PC-3,1
Anastrozole,Exemestane,RPMI-8226,1
Anastrozole,Exemestane,SK-MEL-2,0
Anastrozole,Exemestane,T-47D,1
Anastrozole,Exemestane,UO-31,0
Anastrozole,Dexrazoxane,HS 578T,0
Anastrozole,Dexrazoxane,HT29,0
Anastrozole,Dexrazoxane,IGROV1,0
Anastrozole,Dexrazoxane,LOX IMVI,0
Anastrozole,Dexrazoxane,MCF7,0
Anastrozole,Dexrazoxane,NCI-H460,0
Anastrozole,Dexrazoxane,PC-3,1
Anastrozole,Dexrazoxane,RPMI-8226,1
Anastrozole,Dexrazoxane,SK-MEL-2,0
Anastrozole,Dexrazoxane,T-47D,1
Anastrozole,Dexrazoxane,UO-31,0
Anastrozole,Fulvestrant,HS 578T,0
Anastrozole,Fulvestrant,HT29,0
Anastrozole,Fulvestrant,IGROV1,0
Anastrozole,Fulvestrant,LOX IMVI,1
Anastrozole,Fulvestrant,MCF7,0
Anastrozole,Fulvestrant,NCI-H460,0
Anastrozole,Fulvestrant,PC-3,0
Anastrozole,Fulvestrant,RPMI-8226,0
Anastrozole,Fulvestrant,SK-MEL-2,0
Anastrozole,Fulvestrant,T-47D,0
Anastrozole,Fulvestrant,UO-31,1
Anastrozole,Clofarabine,HS 578T,0
Anastrozole,Clofarabine,HT29,0
Anastrozole,Clofarabine,IGROV1,0
Anastrozole,Clofarabine,LOX IMVI,0
Anastrozole,Clofarabine,MCF7,0
Anastrozole,Clofarabine,NCI-H460,0
Anastrozole,Clofarabine,PC-3,0
Anastrozole,Clofarabine,RPMI-8226,0
Anastrozole,Clofarabine,T-47D,0
Anastrozole,Clofarabine,UO-31,0
Anastrozole,Gefitinib,HS 578T,0
Anastrozole,Gefitinib,HT29,1
Anastrozole,Gefitinib,IGROV1,0
Anastrozole,Gefitinib,LOX IMVI,0
Anastrozole,Gefitinib,MCF7,1
Anastrozole,Gefitinib,NCI-H460,1
Anastrozole,Gefitinib,PC-3,1
Anastrozole,Gefitinib,RPMI-8226,0
Anastrozole,Gefitinib,SK-MEL-2,0
Anastrozole,Gefitinib,T-47D,1
Anastrozole,Gefitinib,UO-31,0
Anastrozole,Methotrexate,HS 578T,0
Anastrozole,Methotrexate,HT29,0
Anastrozole,Methotrexate,IGROV1,0
Anastrozole,Methotrexate,LOX IMVI,0
Anastrozole,Methotrexate,MCF7,0
Anastrozole,Methotrexate,NCI-H460,0
Anastrozole,Methotrexate,PC-3,0
Anastrozole,Methotrexate,RPMI-8226,0
Anastrozole,Methotrexate,SK-MEL-2,0
Anastrozole,Methotrexate,T-47D,0
Anastrozole,Methotrexate,UO-31,0
Anastrozole,Abiraterone,HS 578T,1
Anastrozole,Abiraterone,HT29,1
Anastrozole,Abiraterone,IGROV1,1
Anastrozole,Abiraterone,LOX IMVI,1
Anastrozole,Abiraterone,MCF7,1
Anastrozole,Abiraterone,NCI-H460,0
Anastrozole,Abiraterone,PC-3,0
Anastrozole,Abiraterone,RPMI-8226,0
Anastrozole,Abiraterone,SK-MEL-2,1
Anastrozole,Abiraterone,T-47D,1
Anastrozole,Abiraterone,UO-31,0
Anastrozole,Docetaxel,HS 578T,0
Anastrozole,Docetaxel,HT29,0
Anastrozole,Docetaxel,IGROV1,0
Anastrozole,Docetaxel,LOX IMVI,0
Anastrozole,Docetaxel,MCF7,0
Anastrozole,Docetaxel,NCI-H460,0
Anastrozole,Docetaxel,PC-3,0
Anastrozole,Docetaxel,RPMI-8226,1
Anastrozole,Docetaxel,T-47D,0
Anastrozole,Docetaxel,UO-31,0
Anastrozole,Erlotinib,HS 578T,0
Anastrozole,Erlotinib,HT29,0
Anastrozole,Erlotinib,LOX IMVI,0
Anastrozole,Erlotinib,MCF7,0
Anastrozole,Erlotinib,NCI-H460,1
Anastrozole,Erlotinib,PC-3,1
Anastrozole,Erlotinib,RPMI-8226,0
Anastrozole,Erlotinib,T-47D,0
Anastrozole,Lapatinib,HS 578T,0
Anastrozole,Lapatinib,HT29,0
Anastrozole,Lapatinib,IGROV1,1
Anastrozole,Lapatinib,LOX IMVI,0
Anastrozole,Lapatinib,MCF7,0
Anastrozole,Lapatinib,NCI-H460,1
Anastrozole,Lapatinib,PC-3,1
Anastrozole,Lapatinib,RPMI-8226,1
Anastrozole,Lapatinib,T-47D,1
Anastrozole,Lapatinib,UO-31,0
Anastrozole,Sorafenib,HS 578T,0
Anastrozole,Sorafenib,HT29,0
Anastrozole,Sorafenib,IGROV1,0
Anastrozole,Sorafenib,LOX IMVI,0
Anastrozole,Sorafenib,MCF7,0
Anastrozole,Sorafenib,NCI-H460,0
Anastrozole,Sorafenib,PC-3,0
Anastrozole,Sorafenib,RPMI-8226,0
Anastrozole,Sorafenib,SK-MEL-2,0
Anastrozole,Sorafenib,T-47D,0
Anastrozole,Sorafenib,UO-31,1
Anastrozole,Lenalidomide,HS 578T,0
Anastrozole,Lenalidomide,HT29,1
Anastrozole,Lenalidomide,IGROV1,0
Anastrozole,Lenalidomide,LOX IMVI,0
Anastrozole,Lenalidomide,MCF7,0
Anastrozole,Lenalidomide,NCI-H460,1
Anastrozole,Lenalidomide,PC-3,1
Anastrozole,Lenalidomide,RPMI-8226,0
Anastrozole,Lenalidomide,SK-MEL-2,0
Anastrozole,Lenalidomide,T-47D,0
Anastrozole,Lenalidomide,UO-31,0
Anastrozole,Capecitabine,HS 578T,0
Anastrozole,Capecitabine,HT29,0
Anastrozole,Capecitabine,IGROV1,0
Anastrozole,Capecitabine,LOX IMVI,1
Anastrozole,Capecitabine,MCF7,0
Anastrozole,Capecitabine,NCI-H460,0
Anastrozole,Capecitabine,PC-3,0
Anastrozole,Capecitabine,RPMI-8226,0
Anastrozole,Capecitabine,T-47D,0
Anastrozole,Capecitabine,UO-31,0
Anastrozole,Tretinoin,HS 578T,1
Anastrozole,Tretinoin,HT29,1
Anastrozole,Tretinoin,IGROV1,1
Anastrozole,Tretinoin,LOX IMVI,0
Anastrozole,Tretinoin,MCF7,1
Anastrozole,Tretinoin,NCI-H460,0
Anastrozole,Tretinoin,PC-3,1
Anastrozole,Tretinoin,RPMI-8226,0
Anastrozole,Tretinoin,T-47D,0
Anastrozole,Tretinoin,UO-31,0
Anastrozole,Decitabine,HS 578T,1
Anastrozole,Decitabine,HT29,1
Anastrozole,Decitabine,IGROV1,0
Anastrozole,Decitabine,LOX IMVI,0
Anastrozole,Decitabine,MCF7,1
Anastrozole,Decitabine,NCI-H460,0
Anastrozole,Decitabine,PC-3,1
Anastrozole,Decitabine,RPMI-8226,0
Anastrozole,Decitabine,T-47D,0
Anastrozole,Decitabine,UO-31,0
Anastrozole,Teniposide,HS 578T,0
Anastrozole,Teniposide,HT29,0
Anastrozole,Teniposide,IGROV1,0
Anastrozole,Teniposide,LOX IMVI,0
Anastrozole,Teniposide,MCF7,0
Anastrozole,Teniposide,NCI-H460,0
Anastrozole,Teniposide,PC-3,0
Anastrozole,Teniposide,RPMI-8226,0
Anastrozole,Teniposide,SK-MEL-2,0
Anastrozole,Teniposide,T-47D,0
Anastrozole,Teniposide,UO-31,0
Anastrozole,Dactinomycin,HS 578T,0
Anastrozole,Dactinomycin,IGROV1,0
Anastrozole,Dactinomycin,LOX IMVI,0
Anastrozole,Dactinomycin,PC-3,0
Anastrozole,Dactinomycin,RPMI-8226,0
Anastrozole,Dactinomycin,T-47D,0
Anastrozole,Dactinomycin,UO-31,0
Anastrozole,Nilotinib,HS 578T,0
Anastrozole,Nilotinib,HT29,1
Anastrozole,Nilotinib,IGROV1,0
Anastrozole,Nilotinib,LOX IMVI,0
Anastrozole,Nilotinib,MCF7,0
Anastrozole,Nilotinib,NCI-H460,1
Anastrozole,Nilotinib,PC-3,0
Anastrozole,Nilotinib,RPMI-8226,0
Anastrozole,Nilotinib,T-47D,0
Anastrozole,Nilotinib,UO-31,0
Anastrozole,2-fluoroAraA (fludarabine),HS 578T,0
Anastrozole,2-fluoroAraA (fludarabine),HT29,0
Anastrozole,2-fluoroAraA (fludarabine),IGROV1,0
Anastrozole,2-fluoroAraA (fludarabine),LOX IMVI,0
Anastrozole,2-fluoroAraA (fludarabine),MCF7,1
Anastrozole,2-fluoroAraA (fludarabine),NCI-H460,0
Anastrozole,2-fluoroAraA (fludarabine),PC-3,0
Anastrozole,2-fluoroAraA (fludarabine),RPMI-8226,0
Anastrozole,2-fluoroAraA (fludarabine),T-47D,0
Anastrozole,2-fluoroAraA (fludarabine),UO-31,0
Anastrozole,Mercaptopurine,HS 578T,0
Anastrozole,Mercaptopurine,HT29,0
Anastrozole,Mercaptopurine,IGROV1,0
Anastrozole,Mercaptopurine,LOX IMVI,0
Anastrozole,Mercaptopurine,MCF7,0
Anastrozole,Mercaptopurine,NCI-H460,0
Anastrozole,Mercaptopurine,PC-3,0
Anastrozole,Mercaptopurine,RPMI-8226,0
Anastrozole,Mercaptopurine,SK-MEL-2,1
Anastrozole,Mercaptopurine,T-47D,1
Anastrozole,Mercaptopurine,UO-31,0
Anastrozole,Dasatinib,HS 578T,0
Anastrozole,Dasatinib,HT29,1
Anastrozole,Dasatinib,IGROV1,1
Anastrozole,Dasatinib,LOX IMVI,1
Anastrozole,Dasatinib,MCF7,0
Anastrozole,Dasatinib,NCI-H460,0
Anastrozole,Dasatinib,PC-3,0
Anastrozole,Dasatinib,RPMI-8226,0
Anastrozole,Dasatinib,T-47D,0
Anastrozole,Dasatinib,UO-31,0
Anastrozole,Sirolimus (rapamycin),HS 578T,0
Anastrozole,Sirolimus (rapamycin),HT29,0
Anastrozole,Sirolimus (rapamycin),IGROV1,0
Anastrozole,Sirolimus (rapamycin),LOX IMVI,0
Anastrozole,Sirolimus (rapamycin),MCF7,0
Anastrozole,Sirolimus (rapamycin),NCI-H460,0
Anastrozole,Sirolimus (rapamycin),PC-3,0
Anastrozole,Sirolimus (rapamycin),RPMI-8226,0
Anastrozole,Sirolimus (rapamycin),T-47D,0
Anastrozole,Sirolimus (rapamycin),UO-31,0
Anastrozole,Sunitinib,HS 578T,1
Anastrozole,Sunitinib,HT29,0
Anastrozole,Sunitinib,IGROV1,1
Anastrozole,Sunitinib,LOX IMVI,0
Anastrozole,Sunitinib,MCF7,0
Anastrozole,Sunitinib,NCI-H460,1
Anastrozole,Sunitinib,PC-3,1
Anastrozole,Sunitinib,RPMI-8226,0
Anastrozole,Sunitinib,T-47D,1
Anastrozole,Sunitinib,UO-31,0
Anastrozole,Axitinib,HS 578T,1
Anastrozole,Axitinib,HT29,0
Anastrozole,Axitinib,IGROV1,1
Anastrozole,Axitinib,LOX IMVI,0
Anastrozole,Axitinib,MCF7,1
Anastrozole,Axitinib,NCI-H460,0
Anastrozole,Axitinib,PC-3,0
Anastrozole,Axitinib,RPMI-8226,0
Anastrozole,Axitinib,SK-MEL-2,0
Anastrozole,Axitinib,T-47D,1
Anastrozole,Axitinib,UO-31,0
Anastrozole,Crizotinib,HS 578T,0
Anastrozole,Crizotinib,HT29,1
Anastrozole,Crizotinib,IGROV1,1
Anastrozole,Crizotinib,LOX IMVI,1
Anastrozole,Crizotinib,MCF7,1
Anastrozole,Crizotinib,NCI-H460,0
Anastrozole,Crizotinib,PC-3,0
Anastrozole,Crizotinib,RPMI-8226,0
Anastrozole,Crizotinib,SK-MEL-2,0
Anastrozole,Crizotinib,T-47D,1
Anastrozole,Crizotinib,UO-31,1
Anastrozole,Ruxolitinib,HS 578T,0
Anastrozole,Ruxolitinib,HT29,0
Anastrozole,Ruxolitinib,IGROV1,1
Anastrozole,Ruxolitinib,LOX IMVI,0
Anastrozole,Ruxolitinib,MCF7,1
Anastrozole,Ruxolitinib,NCI-H460,0
Anastrozole,Ruxolitinib,PC-3,1
Anastrozole,Ruxolitinib,RPMI-8226,1
Anastrozole,Ruxolitinib,SK-MEL-2,1
Anastrozole,Ruxolitinib,T-47D,0
Anastrozole,Ruxolitinib,UO-31,1
Anastrozole,Vemurafenib,HS 578T,1
Anastrozole,Vemurafenib,HT29,1
Anastrozole,Vemurafenib,IGROV1,1
Anastrozole,Vemurafenib,LOX IMVI,0
Anastrozole,Vemurafenib,MCF7,0
Anastrozole,Vemurafenib,NCI-H460,0
Anastrozole,Vemurafenib,PC-3,1
Anastrozole,Vemurafenib,RPMI-8226,1
Anastrozole,Vemurafenib,SK-MEL-2,0
Anastrozole,Vemurafenib,T-47D,1
Anastrozole,Vemurafenib,UO-31,0
Anastrozole,Everolimus,HS 578T,0
Anastrozole,Everolimus,HT29,0
Anastrozole,Everolimus,IGROV1,1
Anastrozole,Everolimus,LOX IMVI,1
Anastrozole,Everolimus,MCF7,0
Anastrozole,Everolimus,NCI-H460,1
Anastrozole,Everolimus,PC-3,0
Anastrozole,Everolimus,T-47D,1
Anastrozole,Everolimus,UO-31,1
Anastrozole,Dacarbazine,HS 578T,0
Anastrozole,Dacarbazine,HT29,0
Anastrozole,Dacarbazine,IGROV1,0
Anastrozole,Dacarbazine,LOX IMVI,0
Anastrozole,Dacarbazine,MCF7,0
Anastrozole,Dacarbazine,NCI-H460,1
Anastrozole,Dacarbazine,PC-3,0
Anastrozole,Dacarbazine,RPMI-8226,1
Anastrozole,Dacarbazine,SK-MEL-2,0
Anastrozole,Dacarbazine,T-47D,0
Anastrozole,Dacarbazine,UO-31,0
Anastrozole,Allopurinol,HS 578T,0
Anastrozole,Allopurinol,HT29,0
Anastrozole,Allopurinol,IGROV1,1
Anastrozole,Allopurinol,LOX IMVI,1
Anastrozole,Allopurinol,MCF7,0
Anastrozole,Allopurinol,NCI-H460,0
Anastrozole,Allopurinol,PC-3,0
Anastrozole,Allopurinol,RPMI-8226,0
Anastrozole,Allopurinol,SK-MEL-2,1
Anastrozole,Allopurinol,T-47D,0
Anastrozole,Allopurinol,UO-31,0
Busulfan,Celecoxib,HS 578T,0
Busulfan,Celecoxib,HT29,0
Busulfan,Celecoxib,IGROV1,1
Busulfan,Celecoxib,LOX IMVI,1
Busulfan,Celecoxib,MCF7,1
Busulfan,Celecoxib,NCI-H460,0
Busulfan,Celecoxib,PC-3,0
Busulfan,Celecoxib,RPMI-8226,1
Busulfan,Celecoxib,SK-MEL-2,1
Busulfan,Celecoxib,T-47D,1
Busulfan,Celecoxib,UO-31,1
Busulfan,Chlorambucil,HS 578T,0
Busulfan,Chlorambucil,HT29,0
Busulfan,Chlorambucil,IGROV1,1
Busulfan,Chlorambucil,LOX IMVI,1
Busulfan,Chlorambucil,MCF7,0
Busulfan,Chlorambucil,NCI-H460,0
Busulfan,Chlorambucil,PC-3,0
Busulfan,Chlorambucil,RPMI-8226,0
Busulfan,Chlorambucil,SK-MEL-2,0
Busulfan,Chlorambucil,T-47D,0
Busulfan,Chlorambucil,UO-31,0
Busulfan,Cyclophosphamide,HS 578T,0
Busulfan,Cyclophosphamide,HT29,1
Busulfan,Cyclophosphamide,IGROV1,0
Busulfan,Cyclophosphamide,LOX IMVI,0
Busulfan,Cyclophosphamide,MCF7,0
Busulfan,Cyclophosphamide,NCI-H460,0
Busulfan,Cyclophosphamide,PC-3,0
Busulfan,Cyclophosphamide,RPMI-8226,0
Busulfan,Cyclophosphamide,T-47D,0
Busulfan,Cyclophosphamide,UO-31,0
Busulfan,5-Fluorouracil,HS 578T,0
Busulfan,5-Fluorouracil,HT29,0
Busulfan,5-Fluorouracil,IGROV1,1
Busulfan,5-Fluorouracil,LOX IMVI,1
Busulfan,5-Fluorouracil,MCF7,0
Busulfan,5-Fluorouracil,NCI-H460,0
Busulfan,5-Fluorouracil,PC-3,0
Busulfan,5-Fluorouracil,RPMI-8226,0
Busulfan,5-Fluorouracil,SK-MEL-2,0
Busulfan,5-Fluorouracil,T-47D,0
Busulfan,5-Fluorouracil,UO-31,0
Busulfan,Ifosfamide,HS 578T,1
Busulfan,Ifosfamide,HT29,0
Busulfan,Ifosfamide,IGROV1,1
Busulfan,Ifosfamide,LOX IMVI,0
Busulfan,Ifosfamide,MCF7,0
Busulfan,Ifosfamide,NCI-H460,0
Busulfan,Ifosfamide,PC-3,0
Busulfan,Ifosfamide,RPMI-8226,0
Busulfan,Ifosfamide,T-47D,0
Busulfan,Ifosfamide,UO-31,0
Busulfan,Letrozole,HS 578T,1
Busulfan,Letrozole,HT29,0
Busulfan,Letrozole,IGROV1,1
Busulfan,Letrozole,LOX IMVI,1
Busulfan,Letrozole,MCF7,1
Busulfan,Letrozole,NCI-H460,0
Busulfan,Letrozole,PC-3,0
Busulfan,Letrozole,RPMI-8226,1
Busulfan,Letrozole,SK-MEL-2,1
Busulfan,Letrozole,T-47D,0
Busulfan,Letrozole,UO-31,0
Busulfan,Methoxsalen,HS 578T,0
Busulfan,Methoxsalen,HT29,0
Busulfan,Methoxsalen,IGROV1,1
Busulfan,Methoxsalen,LOX IMVI,1
Busulfan,Methoxsalen,MCF7,1
Busulfan,Methoxsalen,NCI-H460,0
Busulfan,Methoxsalen,PC-3,1
Busulfan,Methoxsalen,RPMI-8226,0
Busulfan,Methoxsalen,T-47D,0
Busulfan,Methoxsalen,UO-31,0
Busulfan,Mitotane,HS 578T,1
Busulfan,Mitotane,HT29,0
Busulfan,Mitotane,IGROV1,0
Busulfan,Mitotane,LOX IMVI,1
Busulfan,Mitotane,MCF7,1
Busulfan,Mitotane,NCI-H460,0
Busulfan,Mitotane,PC-3,0
Busulfan,Mitotane,RPMI-8226,0
Busulfan,Mitotane,T-47D,0
Busulfan,Mitotane,UO-31,1
Busulfan,Mitoxantrone,HS 578T,0
Busulfan,Mitoxantrone,HT29,0
Busulfan,Mitoxantrone,IGROV1,0
Busulfan,Mitoxantrone,LOX IMVI,1
Busulfan,Mitoxantrone,MCF7,0
Busulfan,Mitoxantrone,NCI-H460,0
Busulfan,Mitoxantrone,PC-3,0
Busulfan,Mitoxantrone,RPMI-8226,0
Busulfan,Mitoxantrone,SK-MEL-2,0
Busulfan,Mitoxantrone,T-47D,0
Busulfan,Mitoxantrone,UO-31,0
Busulfan,Raloxifene,HS 578T,0
Busulfan,Raloxifene,HT29,0
Busulfan,Raloxifene,IGROV1,0
Busulfan,Raloxifene,LOX IMVI,0
Busulfan,Raloxifene,MCF7,0
Busulfan,Raloxifene,NCI-H460,0
Busulfan,Raloxifene,PC-3,1
Busulfan,Raloxifene,RPMI-8226,0
Busulfan,Raloxifene,SK-MEL-2,0
Busulfan,Raloxifene,T-47D,0
Busulfan,Raloxifene,UO-31,0
Busulfan,Imatinib,HS 578T,0
Busulfan,Imatinib,HT29,0
Busulfan,Imatinib,IGROV1,0
Busulfan,Imatinib,LOX IMVI,1
Busulfan,Imatinib,MCF7,0
Busulfan,Imatinib,NCI-H460,0
Busulfan,Imatinib,PC-3,0
Busulfan,Imatinib,RPMI-8226,0
Busulfan,Imatinib,SK-MEL-2,1
Busulfan,Imatinib,T-47D,0
Busulfan,Imatinib,UO-31,0
Busulfan,Vorinostat,HS 578T,0
Busulfan,Vorinostat,HT29,0
Busulfan,Vorinostat,IGROV1,0
Busulfan,Vorinostat,LOX IMVI,1
Busulfan,Vorinostat,MCF7,1
Busulfan,Vorinostat,NCI-H460,1
Busulfan,Vorinostat,PC-3,0
Busulfan,Vorinostat,RPMI-8226,0
Busulfan,Vorinostat,SK-MEL-2,0
Busulfan,Vorinostat,T-47D,0
Busulfan,Vorinostat,UO-31,0
Busulfan,Thalidomide,HS 578T,1
Busulfan,Thalidomide,HT29,1
Busulfan,Thalidomide,IGROV1,0
Busulfan,Thalidomide,LOX IMVI,0
Busulfan,Thalidomide,MCF7,1
Busulfan,Thalidomide,NCI-H460,0
Busulfan,Thalidomide,PC-3,0
Busulfan,Thalidomide,RPMI-8226,0
Busulfan,Thalidomide,T-47D,0
Busulfan,Thalidomide,UO-31,0
Busulfan,Thiotepa,HS 578T,0
Busulfan,Thiotepa,HT29,1
Busulfan,Thiotepa,IGROV1,0
Busulfan,Thiotepa,LOX IMVI,0
Busulfan,Thiotepa,MCF7,0
Busulfan,Thiotepa,NCI-H460,0
Busulfan,Thiotepa,PC-3,1
Busulfan,Thiotepa,RPMI-8226,0
Busulfan,Thiotepa,T-47D,0
Busulfan,Thiotepa,UO-31,0
Busulfan,Mitomycin C,HS 578T,1
Busulfan,Mitomycin C,HT29,0
Busulfan,Mitomycin C,IGROV1,0
Busulfan,Mitomycin C,LOX IMVI,0
Busulfan,Mitomycin C,MCF7,0
Busulfan,Mitomycin C,NCI-H460,0
Busulfan,Mitomycin C,PC-3,0
Busulfan,Mitomycin C,RPMI-8226,1
Busulfan,Mitomycin C,T-47D,0
Busulfan,Mitomycin C,UO-31,0
Busulfan,Floxuridine,HS 578T,0
Busulfan,Floxuridine,HT29,0
Busulfan,Floxuridine,IGROV1,0
Busulfan,Floxuridine,LOX IMVI,0
Busulfan,Floxuridine,MCF7,0
Busulfan,Floxuridine,NCI-H460,0
Busulfan,Floxuridine,PC-3,0
Busulfan,Floxuridine,RPMI-8226,0
Busulfan,Floxuridine,T-47D,0
Busulfan,Floxuridine,UO-31,0
Busulfan,Azacitidine,HS 578T,0
Busulfan,Azacitidine,HT29,0
Busulfan,Azacitidine,IGROV1,0
